,month,date,seoul,busan,daegu,incheon,gwangju,daejon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,202011,29,15.917210911479271,8.673427413446873,8.21482604131164,10.830919984509118,8.008731438172184,8.587266368052283,7.577821464265269,8.067755296918921,13.062680037443098,9.628763384859608,9.103983063389014,9.357250617290804,8.601135976199998,8.490938192268718,8.70339056086854,8.60705217678457,8.242756345714477
0,202011,15,15.906155667145299,8.65285980283777,8.189244525735901,10.890106264243313,7.961544524041925,8.592300663903043,7.498592840717513,8.08487062913819,13.13273144277646,9.799930964377827,9.167380677536046,9.450105024306628,8.667938078108662,8.55072467462503,8.769273992625045,8.614954909198733,8.275376374836407
0,202004,8,15.893898361323506,8.534731819891588,7.981277653924008,10.907231008436424,7.990757472728409,8.57561303154563,7.508604405395716,8.14404037277532,13.146743355763858,9.806616822372918,9.16161920542636,9.483238701435214,8.662009008094074,8.51952380675452,8.619821979300944,8.581894199352114,8.141461627562895
0,202008,5,15.908301119818951,8.82497196556714,8.375339708455483,10.895105973236594,8.318293686326568,8.69494518385066,7.715526388607917,8.143667388456016,13.12741536877231,10.087204640499678,9.301200783532066,9.593458715989133,8.87264545269921,8.80327882895332,9.007983309158998,8.864778562975172,8.498989800788166
0,202006,25,15.884296445942585,8.720542115402267,8.237964179853215,10.980359671417633,8.24577809142833,8.585568094222092,7.529585460791039,8.093258567024412,13.229751835396392,10.077538894069722,9.246800868978957,9.497784916220372,8.785157133001915,8.653499895964078,8.837923117914219,8.686710905517376,8.456310202892666
0,202008,20,15.90598433464779,8.715552125907816,8.271795785194199,10.894764856656996,8.185530017853653,8.633122179639294,7.599207475480764,8.084890510644414,13.138566491841711,9.963032274582599,9.233240663346384,9.546245627617555,8.755030834478838,8.652270968417051,8.892903865244932,8.75902553045624,8.358719201040605
0,202001,10,15.882656250049937,9.04499391938819,8.581136777550554,10.994098561329505,8.390466245714679,8.87805227285606,7.878521977101878,8.338930483115199,13.17931626474881,10.180995869983876,9.336836591832611,9.634947969655625,9.044670373012607,8.980935322851805,9.140000972206979,9.10202567623361,8.673904644961485
0,202006,19,15.883647560097453,8.675990203163234,8.215123669756293,10.97699511592932,8.218490615680992,8.598889915066254,7.500382063436527,8.100323295244635,13.228186346114256,10.065076216137394,9.238940786308124,9.504618144894266,8.779357435881062,8.628728603102147,8.82577532797576,8.658495975071036,8.42697668347766
0,202004,20,15.895087007210343,8.6502661456406,8.180787619239569,10.916656930497718,8.106011776311965,8.651024539049757,7.543096777445695,8.213381737034572,13.164240175423723,10.012820168946355,9.277967867316768,9.588753976385567,8.76971429877443,8.640766836493421,8.802973456578423,8.698347400458186,8.206947349889006
0,202003,29,15.893656106982487,8.449308001154737,7.812691468753366,10.897746583921675,7.903500952777267,8.521622079075854,7.473453911338914,8.092209802678322,13.131208594490596,9.636712283554006,9.072460367322254,9.401213965314252,8.577778343763061,8.4221236278228,8.468341735045897,8.490789599806675,8.086221671931341
