,month,date,seoul,busan,daegu,incheon,gwangju,daejon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
0,202103,14,8047884.0967741925,4921.322580645161,3131.967741935484,56550.032258064515,2435.8709677419356,4588.645161290322,1348.8387096774195,3010.8064516129034,539587.5483870967,18332.935483870966,9062.225806451614,11792.387096774193,5036.935483870968,4441.967741935483,5617.419354838709,4736.129032258064,3830.0322580645156
0,202104,21,8102621.299999999,5389.0,3315.0,55203.600000000006,2651.9,4783.500000000001,1587.4999999999998,3429.7,529072.6,20067.6,9611.0,13088.599999999999,5515.200000000001,5028.5,6486.800000000001,5324.3,4126.1
0,202103,28,8033995.193548387,4885.645161290323,3080.935483870968,56895.06451612903,2413.7419354838717,4377.290322580646,1415.6774193548385,3026.612903225807,543087.0967741936,19070.870967741936,9433.451612903225,12082.774193548386,5144.870967741936,4656.935483870968,5748.8387096774195,4604.258064516129,4147.064516129032
0,202108,21,8214963.580645161,7204.225806451613,4609.903225806452,54096.838709677424,3671.8387096774195,6123.806451612903,2192.741935483871,3390.6129032258063,506792.6129032258,22898.1935483871,10361.806451612903,14556.48387096774,6993.193548387097,6906.774193548387,8575.51612903226,7396.0,4787.709677419355
0,202101,11,8163977.161290323,6386.8387096774195,3913.9032258064512,49264.51612903226,3207.1290322580644,5392.1612903225805,2155.645161290323,3147.612903225807,467913.0322580645,16037.51612903226,8926.58064516129,11969.451612903227,5613.483870967742,5218.1612903225805,6363.064516129032,5952.387096774194,4006.2903225806454
0,202106,18,8133286.6,5782.0,3448.8,55580.2,2477.2,4932.800000000001,1641.8,3017.7999999999997,526138.8,19697.0,9116.800000000001,12282.400000000001,5243.6,4754.8,6523.6,5293.799999999999,4647.6
0,202106,30,8185091.0,5968.0,3588.0,54037.0,2430.0,4874.0,1721.0,2931.0,511784.0,20295.0,9098.0,12058.0,5238.0,4948.0,6710.0,5435.0,4776.0
0,202106,24,8159188.799999999,5875.0,3518.3999999999996,54808.600000000006,2453.6000000000004,4903.4,1681.4,2974.3999999999996,518961.39999999997,19996.0,9107.4,12170.2,5240.799999999999,4851.4,6616.799999999999,5364.4,4711.8
0,202111,14,8188925.266666667,5899.666666666667,3489.466666666667,57582.066666666666,2893.4666666666667,5151.400000000001,1836.7333333333331,3173.3999999999996,538135.6666666667,18899.333333333336,9479.6,13007.466666666665,5719.333333333334,4882.866666666667,6433.133333333333,5570.266666666666,4562.6
0,202111,28,8249128.533333335,6079.333333333334,3552.933333333333,56160.13333333333,2991.9333333333334,5299.800000000001,1931.4666666666667,3160.7999999999997,522999.3333333334,18369.666666666668,9002.2,12811.933333333334,5560.666666666667,4786.733333333334,6256.266666666666,5769.533333333334,4631.2
0,202108,1,8236508.741935486,6290.677419354839,3815.709677419354,53266.51612903226,2761.516129032258,5675.41935483871,1968.225806451613,3333.838709677419,497715.8387096774,23166.580645161288,9753.41935483871,12987.451612903225,6181.58064516129,5440.322580645161,7464.548387096774,6656.0,4905.129032258064
0,202108,3,8234354.2258064505,6382.032258064515,3895.129032258065,53349.54838709677,2852.5483870967746,5720.258064516129,1990.6774193548388,3339.5161290322576,498623.51612903224,23139.741935483868,9814.25806451613,13144.354838709678,6262.741935483871,5586.967741935484,7575.645161290323,6730.000000000001,4893.387096774194
0,202111,16,8197525.733333333,5925.333333333333,3498.533333333333,57378.933333333334,2907.5333333333333,5172.599999999999,1850.2666666666669,3171.6,535973.3333333333,18823.666666666664,9411.4,12979.533333333335,5696.666666666666,4869.133333333333,6407.866666666667,5598.733333333334,4572.4
0,202106,26,8167822.866666669,5906.0,3541.6,54551.4,2445.733333333334,4893.6,1694.6000000000001,2959.933333333334,516568.93333333335,20095.666666666664,9104.266666666666,12132.8,5239.866666666667,4883.6,6647.866666666667,5387.933333333333,4733.2
0,202108,23,8212809.064516129,7295.58064516129,4689.322580645161,54179.87096774194,3762.8709677419356,6168.645161290323,2215.1935483870966,3396.2903225806454,507700.2903225807,22871.354838709674,10422.645161290322,14713.387096774195,7074.354838709677,7053.41935483871,8686.612903225807,7469.999999999999,4775.967741935485
0,202101,13,8154994.645161291,6551.354838709678,4012.612903225807,49574.06451612904,3269.516129032258,5489.645161290322,2209.580645161291,3176.4516129032254,470340.12903225806,16451.06451612903,9030.322580645161,12192.806451612905,5747.935483870968,5383.645161290322,6535.258064516129,6127.548387096774,4100.1612903225805
0,202104,23,8109440.566666667,5437.666666666666,3338.333333333333,55035.46666666666,2675.0333333333333,4826.499999999999,1602.5000000000002,3467.7666666666664,527666.4666666667,20147.466666666667,9620.333333333332,13178.466666666667,5548.266666666666,5059.5,6554.4,5395.566666666667,4117.633333333333
0,202103,16,8045899.967741935,4916.225806451613,3124.6774193548385,56599.32258064517,2432.7096774193546,4558.451612903225,1358.3870967741934,3013.0645161290317,540087.4838709678,18438.354838709674,9115.258064516129,11833.870967741936,5052.354838709677,4472.677419354838,5636.193548387097,4717.290322580646,3875.322580645161
0,202111,2,8137322.466666665,5745.666666666666,3435.066666666667,58800.86666666667,2809.0666666666666,5024.199999999999,1755.5333333333333,3184.2000000000003,551109.6666666667,19353.333333333332,9888.8,13175.066666666666,5855.333333333333,4965.266666666666,6584.733333333334,5399.466666666666,4503.8
0,202102,8,8070615.142857143,7153.428571428571,4410.142857142857,53458.571428571435,3438.714285714286,5919.285714285714,2291.2857142857147,3309.9999999999995,504728.00000000006,19436.428571428572,9600.285714285714,13431.285714285716,6378.285714285715,6117.0,7342.4285714285725,6893.714285714285,4535.857142857143
0,202102,9,8070173.035714284,7043.607142857143,4348.785714285714,53595.892857142855,3389.678571428571,5863.321428571429,2240.8214285714284,3294.25,506296.0,19344.357142857145,9554.821428571428,13334.82142857143,6305.821428571428,6022.5,7249.607142857143,6792.428571428572,4484.714285714286
0,202111,3,8141622.7,5758.5,3439.6,58699.3,2816.1,5034.799999999999,1762.3000000000002,3183.2999999999997,550028.5,19315.5,9854.699999999999,13161.1,5844.0,4958.4,6572.099999999999,5413.7,4508.7
0,202103,17,8044907.9032258075,4913.677419354839,3121.032258064516,56623.967741935485,2431.1290322580644,4543.354838709679,1363.1612903225805,3014.1935483870966,540337.4516129033,18491.06451612903,9141.774193548386,11854.612903225807,5060.064516129032,4488.032258064517,5645.580645161291,4707.870967741936,3897.967741935484
0,202104,22,8106030.933333333,5413.333333333333,3326.666666666667,55119.53333333334,2663.4666666666667,4805.0,1594.9999999999998,3448.7333333333336,528369.5333333333,20107.533333333333,9615.666666666668,13133.533333333333,5531.733333333334,5044.0,6520.599999999999,5359.933333333333,4121.866666666667
0,202101,12,8159485.903225807,6469.096774193548,3963.258064516129,49419.29032258065,3238.3225806451615,5440.903225806452,2182.6129032258063,3162.032258064516,469126.5806451613,16244.290322580646,8978.451612903225,12081.129032258066,5680.709677419354,5300.903225806451,6449.1612903225805,6039.967741935484,4053.2258064516122
0,202108,22,8213886.322580647,7249.903225806452,4649.612903225807,54138.35483870968,3717.354838709677,6146.225806451614,2203.967741935484,3393.451612903226,507246.45161290327,22884.774193548386,10392.225806451614,14634.93548387097,7033.774193548386,6980.096774193547,8631.064516129032,7433.0,4781.8387096774195
0,202106,27,8172139.9,5921.499999999999,3553.2,54422.8,2441.8,4888.699999999999,1701.2,2952.7,515372.7,20145.5,9102.7,12114.099999999999,5239.4,4899.7,6663.4,5399.700000000001,4743.9
0,202111,17,8201825.966666665,5938.166666666666,3503.066666666667,57277.36666666667,2914.5666666666666,5183.199999999999,1857.0333333333333,3170.7000000000003,534892.1666666666,18785.833333333332,9377.3,12965.566666666666,5685.333333333333,4862.266666666666,6395.233333333334,5612.966666666667,4577.3
0,202108,2,8235431.483870967,6336.354838709677,3855.4193548387093,53308.032258064515,2807.0322580645156,5697.8387096774195,1979.4516129032259,3336.6774193548385,498169.67741935485,23153.161290322583,9783.83870967742,13065.90322580645,6222.16129032258,5513.645161290322,7520.096774193547,6693.0,4899.25806451613
0,202111,13,8184625.033333335,5886.833333333334,3484.933333333333,57683.63333333333,2886.4333333333334,5140.800000000001,1829.9666666666667,3174.2999999999997,539216.8333333334,18937.166666666668,9513.7,13021.433333333334,5730.666666666667,4889.733333333334,6445.766666666666,5556.033333333333,4557.7
0,202108,6,8231122.451612904,6519.064516129032,4014.258064516129,53474.09677419355,2989.096774193548,5787.516129032258,2024.3548387096773,3348.032258064516,499985.0322580645,23099.483870967742,9905.516129032258,13379.709677419354,6384.4838709677415,5806.935483870968,7742.290322580646,6841.0,4875.774193548386
0,202106,9,8094433.299999999,5642.5,3344.4000000000005,56737.600000000006,2512.6,4976.9,1582.4,3082.8999999999996,536904.8999999999,19248.5,9130.9,12450.7,5247.799999999999,4609.9,6383.799999999999,5187.9,4551.3
0,202108,26,8209577.290322581,7432.612903225807,4808.451612903225,54304.419354838705,3899.4193548387098,6235.903225806451,2248.870967741935,3404.8064516129034,509061.80645161285,22831.096774193546,10513.90322580645,14948.741935483871,7196.096774193548,7273.387096774193,8853.258064516129,7581.0,4758.354838709677
0,202101,16,8141520.870967742,6798.129032258064,4160.677419354839,50038.3870967742,3363.0967741935483,5635.870967741935,2290.4838709677415,3219.709677419355,473980.77419354836,17071.387096774193,9185.935483870968,12527.83870967742,5949.612903225806,5631.870967741936,6793.548387096775,6390.290322580646,4240.967741935483
0,202106,23,8154871.766666667,5859.5,3506.8,54937.2,2457.5333333333333,4908.3,1674.8000000000002,2981.633333333333,520157.6333333333,19946.166666666668,9108.966666666667,12188.9,5241.266666666666,4835.299999999999,6601.266666666666,5352.633333333333,4701.099999999999
0,202103,13,8048876.1612903215,4923.870967741936,3135.6129032258063,56525.38709677419,2437.4516129032254,4603.741935483872,1344.0645161290324,3009.6774193548385,539337.5806451612,18280.225806451614,9035.709677419356,11771.645161290322,5029.225806451613,4426.612903225807,5608.032258064516,4745.548387096775,3807.3870967741937
0,202104,26,8119669.466666666,5510.666666666666,3373.3333333333335,54783.26666666666,2709.733333333333,4890.999999999999,1625.0000000000002,3524.866666666667,525557.2666666666,20267.266666666666,9634.333333333332,13313.266666666666,5597.866666666666,5106.0,6655.799999999999,5502.466666666666,4104.933333333333
0,202111,7,8158823.633333331,5809.833333333334,3457.7333333333336,58293.033333333326,2844.2333333333336,5077.2,1789.3666666666668,3179.7,545703.8333333334,19164.166666666668,9718.3,13105.233333333334,5798.666666666666,4930.9333333333325,6521.566666666666,5470.633333333333,4528.3
0,202111,6,8154523.3999999985,5797.0,3453.2,58394.6,2837.2,5066.6,1782.6,3180.6,546785.0,19202.0,9752.400000000001,13119.2,5810.0,4937.8,6534.200000000001,5456.4,4523.400000000001
0,202104,27,8123079.1,5535.0,3385.0,54699.2,2721.3,4912.5,1632.5,3543.9,524854.2,20307.199999999997,9639.0,13358.2,5614.4,5121.5,6689.6,5538.1,4100.7
0,202103,12,8049868.225806452,4926.41935483871,3139.258064516129,56500.74193548387,2439.0322580645166,4618.83870967742,1339.2903225806454,3008.548387096774,539087.6129032258,18227.516129032258,9009.193548387098,11750.90322580645,5021.5161290322585,4411.258064516129,5598.645161290323,4754.967741935484,3784.741935483871
0,202106,22,8150554.733333333,5844.0,3495.2,55065.8,2461.4666666666667,4913.2,1668.1999999999998,2988.866666666667,521353.8666666667,19896.333333333332,9110.533333333333,12207.6,5241.733333333334,4819.200000000001,6585.733333333334,5340.866666666667,4690.400000000001
0,202101,17,8137029.612903224,6880.387096774193,4210.032258064516,50193.161290322576,3394.290322580645,5684.612903225807,2317.451612903226,3234.1290322580644,475194.32258064515,17278.16129032258,9237.806451612903,12639.516129032258,6016.838709677419,5714.612903225807,6879.645161290322,6477.870967741936,4287.903225806452
0,202108,27,8208500.0322580645,7478.290322580646,4848.161290322581,54345.93548387097,3944.9354838709683,6258.322580645161,2260.0967741935483,3407.645161290323,509515.6451612903,22817.677419354837,10544.322580645163,15027.193548387097,7236.677419354838,7346.709677419355,8908.806451612902,7618.0,4752.4838709677415
0,202106,8,8090116.266666667,5627.0,3332.8,56866.2,2516.5333333333333,4981.8,1575.8000000000002,3090.133333333333,538101.1333333333,19198.666666666668,9132.466666666667,12469.4,5248.266666666666,4593.799999999999,6368.266666666666,5176.133333333333,4540.599999999999
0,202108,7,8230045.193548388,6564.741935483871,4053.967741935484,53515.61290322581,3034.6129032258054,5809.935483870968,2035.5806451612905,3350.8709677419356,500438.870967742,23086.06451612903,9935.935483870968,13458.16129032258,6425.064516129032,5880.258064516129,7797.83870967742,6878.0,4869.903225806451
0,202111,12,8180324.8,5874.0,3480.3999999999996,57785.2,2879.4,5130.200000000001,1823.1999999999998,3175.2000000000003,540298.0,18975.0,9547.800000000001,13035.4,5742.0,4896.6,6458.400000000001,5541.8,4552.8
0,202111,10,8171724.333333334,5848.333333333334,3471.3333333333335,57988.333333333336,2865.333333333333,5109.0,1809.6666666666667,3177.0000000000005,542460.3333333333,19050.666666666664,9616.0,13063.333333333334,5764.666666666666,4910.333333333334,6483.666666666667,5513.333333333333,4543.0
0,202108,5,8232199.709677419,6473.387096774193,3974.548387096774,53432.58064516129,2943.5806451612902,5765.096774193549,2013.1290322580644,3345.193548387097,499531.19354838715,23112.903225806454,9875.09677419355,13301.258064516129,6343.903225806452,5733.612903225807,7686.74193548387,6804.0,4881.645161290323
0,202108,31,8204191.0,7661.0,5007.0,54512.0,4127.0,6348.0,2305.0,3419.0,511331.0,22764.0,10666.0,15341.0,7399.0,7640.0,9131.0,7766.0,4729.0
0,202101,15,8146012.129032258,6715.870967741936,4111.322580645161,49883.6129032258,3331.9032258064517,5587.129032258065,2263.5161290322585,3205.2903225806454,472767.22580645164,16864.612903225807,9134.064516129032,12416.16129032258,5882.387096774194,5549.129032258064,6707.451612903225,6302.709677419354,4194.032258064516
0,202108,25,8210654.548387096,7386.935483870968,4768.741935483871,54262.90322580645,3853.9032258064517,6213.483870967742,2237.645161290323,3401.967741935484,508607.9677419355,22844.51612903226,10483.483870967742,14870.290322580646,7155.5161290322585,7200.064516129032,8797.709677419354,7544.0,4764.225806451614
0,202106,20,8141920.666666667,5813.0,3472.0,55323.0,2469.333333333333,4923.0,1655.0,3003.333333333333,523746.3333333333,19796.666666666668,9113.666666666668,12245.0,5242.666666666666,4787.0,6554.666666666667,5317.333333333334,4669.0
0,202101,29,8083134.516129032,7867.483870967742,4802.290322580645,52050.45161290323,3768.612903225807,6269.516129032258,2641.064516129033,3407.16129032258,489756.9032258065,19759.451612903227,9860.258064516129,13979.645161290322,6823.548387096775,6707.5161290322585,7912.8064516129025,7528.83870967742,4851.129032258064
0,202108,19,8217118.096774193,7112.870967741936,4530.483870967742,54013.8064516129,3580.8064516129034,6078.967741935484,2170.2903225806454,3384.935483870968,505884.935483871,22925.03225806452,10300.967741935485,14399.58064516129,6912.032258064515,6760.129032258064,8464.419354838708,7322.000000000001,4799.451612903226
0,202104,8,8058296.066666667,5072.666666666666,3163.333333333333,56296.46666666666,2501.5333333333333,4504.0,1490.0000000000002,3182.2666666666664,538212.4666666666,19548.466666666667,9550.333333333332,12504.466666666667,5300.266666666666,4827.0,6047.4,4861.066666666667,4181.133333333333
0,202103,10,8051852.354838709,4931.516129032258,3146.5483870967746,56451.45161290323,2442.193548387097,4649.032258064515,1329.741935483871,3006.2903225806454,538587.6774193549,18122.096774193553,8956.16129032258,11709.419354838708,5006.096774193548,4380.548387096775,5579.870967741936,4773.8064516129025,3739.451612903226
0,202104,19,8095802.033333334,5340.333333333333,3291.6666666666665,55371.73333333334,2628.766666666667,4740.500000000001,1572.4999999999998,3391.633333333333,530478.7333333334,19987.733333333334,9601.666666666666,12998.733333333334,5482.133333333333,4997.5,6419.200000000001,5253.033333333333,4134.566666666667
0,202104,25,8116259.833333332,5486.333333333334,3361.666666666666,54867.33333333333,2698.1666666666665,4869.499999999999,1617.5000000000002,3505.8333333333335,526260.3333333333,20227.333333333336,9629.666666666668,13268.333333333334,5581.333333333334,5090.5,6622.0,5466.833333333334,4109.166666666667
0,202111,4,8145922.933333333,5771.333333333334,3444.133333333333,58597.73333333333,2823.133333333333,5045.4000000000015,1769.0666666666664,3182.4,548947.3333333333,19277.666666666668,9820.599999999999,13147.133333333333,5832.666666666667,4951.533333333334,6559.466666666667,5427.9333333333325,4513.6
0,202111,5,8150223.166666666,5784.166666666666,3448.6666666666665,58496.166666666664,2830.166666666667,5056.0,1775.8333333333333,3181.4999999999995,547866.1666666667,19239.833333333336,9786.5,13133.166666666666,5821.333333333334,4944.666666666666,6546.833333333333,5442.166666666667,4518.5
0,202104,30,8133308.0,5608.0,3420.0,54447.0,2756.0,4977.0,1655.0,3601.0,522745.0,20427.0,9653.0,13493.0,5664.0,5168.0,6791.0,5645.0,4088.0
0,202104,24,8112850.200000001,5462.0,3350.0,54951.399999999994,2686.6,4847.999999999999,1610.0000000000002,3486.8,526963.4,20187.4,9625.0,13223.400000000001,5564.799999999999,5075.0,6588.199999999999,5431.2,4113.4
0,202103,11,8050860.29032258,4928.967741935483,3142.9032258064517,56476.096774193546,2440.612903225806,4633.935483870967,1334.5161290322583,3007.4193548387098,538837.6451612903,18174.8064516129,8982.677419354839,11730.16129032258,5013.806451612903,4395.903225806453,5589.258064516129,4764.387096774193,3762.0967741935483
0,202104,18,8092392.4,5316.0,3280.0,55455.8,2617.2,4719.0,1565.0,3372.6,531181.8,19947.800000000003,9597.0,12953.8,5465.6,4982.0,6385.400000000001,5217.4,4138.8
0,202104,9,8061705.700000001,5097.0,3175.0,56212.399999999994,2513.1,4525.499999999999,1497.5000000000002,3201.3,537509.4,19588.4,9555.0,12549.400000000001,5316.8,4842.500000000001,6081.200000000001,4896.7,4176.9
0,202108,18,8218195.35483871,7067.193548387097,4490.774193548387,53972.290322580644,3535.290322580645,6056.5483870967755,2159.064516129032,3382.0967741935483,505431.0967741936,22938.451612903227,10270.548387096773,14321.129032258064,6871.451612903225,6686.806451612903,8408.870967741936,7285.0,4805.322580645161
0,202106,21,8146237.700000001,5828.5,3483.6000000000004,55194.399999999994,2465.3999999999996,4918.1,1661.6,2996.1000000000004,522550.10000000003,19846.5,9112.099999999999,12226.3,5242.200000000001,4803.1,6570.200000000001,5329.1,4679.7
0,202101,28,8087625.774193549,7785.225806451613,4752.935483870968,51895.67741935484,3737.41935483871,6220.774193548388,2614.0967741935474,3392.741935483871,488543.3548387097,19552.67741935484,9808.387096774193,13867.967741935483,6756.322580645161,6624.774193548387,7826.709677419356,7441.258064516128,4804.193548387097
0,202108,24,8211731.806451612,7341.258064516129,4729.032258064516,54221.38709677419,3808.387096774194,6191.064516129032,2226.4193548387093,3399.1290322580644,508154.129032258,22857.93548387097,10453.06451612903,14791.83870967742,7114.935483870968,7126.741935483871,8742.16129032258,7507.0,4770.096774193549
0,202108,30,8205268.258064514,7615.322580645161,4967.290322580646,54470.48387096775,4081.483870967742,6325.58064516129,2293.774193548387,3416.161290322581,510877.16129032255,22777.419354838712,10635.58064516129,15262.548387096775,7358.41935483871,7566.677419354838,9075.451612903225,7729.0,4734.870967741936
0,202101,14,8150503.387096776,6633.612903225806,4061.967741935484,49728.83870967742,3300.709677419355,5538.387096774193,2236.548387096774,3190.8709677419356,471553.67741935485,16657.838709677417,9082.193548387097,12304.483870967742,5815.161290322581,5466.387096774193,6621.354838709677,6215.129032258064,4147.096774193548
0,202108,4,8233276.9677419355,6427.709677419355,3934.838709677419,53391.06451612903,2898.0645161290317,5742.677419354839,2001.9032258064517,3342.354838709677,499077.3548387097,23126.32258064516,9844.677419354839,13222.806451612903,6303.322580645162,5660.290322580646,7631.193548387097,6767.0,4887.5161290322585
0,202111,11,8176024.566666667,5861.166666666666,3475.866666666667,57886.76666666667,2872.366666666667,5119.5999999999985,1816.4333333333336,3176.1,541379.1666666667,19012.833333333332,9581.9,13049.366666666667,5753.333333333333,4903.466666666666,6471.033333333333,5527.5666666666675,4547.9
0,202102,22,8064425.642857143,5615.928571428572,3551.1428571428573,55381.071428571435,2752.2142857142862,5135.785714285714,1584.7857142857144,3089.4999999999995,526680.0,18147.428571428572,8963.785714285714,12080.785714285714,5363.785714285715,4794.0,6042.928571428572,5475.714285714286,3819.8571428571427
0,202105,17,8090682.9677419355,5550.41935483871,3321.290322580645,56337.83870967742,2641.9354838709673,5001.129032258065,1582.6129032258066,3352.5806451612907,536414.0967741936,19534.774193548386,9374.41935483871,13013.709677419354,5438.064516129032,4782.483870967742,6491.032258064516,5336.258064516129,4289.258064516129
0,202112,27,8286801.0322580645,7137.096774193548,4586.258064516129,53617.58064516129,3737.6129032258063,5500.419354838709,2339.548387096774,3239.1290322580644,500951.935483871,20619.483870967742,9878.129032258064,13851.806451612903,6489.096774193549,6339.0,7790.903225806453,7532.967741935484,5020.741935483871
0,202110,2,8235680.548387095,5549.741935483871,3664.548387096774,55875.74193548387,3080.3225806451615,5321.064516129031,1780.3548387096776,3312.290322580645,521663.87096774194,21486.129032258068,9985.064516129032,14053.354838709678,5703.064516129032,5292.387096774194,6983.25806451613,5691.870967741936,4178.741935483871
0,202103,8,8053836.483870966,4936.612903225807,3153.8387096774195,56402.161290322576,2445.354838709677,4679.225806451613,1320.1935483870968,3004.032258064516,538087.7419354839,18016.67741935484,8903.129032258064,11667.935483870968,4990.677419354839,4349.838709677419,5561.096774193549,4792.645161290323,3694.1612903225805
0,202110,22,8161916.032258065,5667.1612903225805,3500.032258064516,58033.16129032258,2883.548387096775,5101.709677419355,1753.9032258064515,3225.1935483870966,543462.5806451612,20067.41935483871,9965.709677419356,13466.90322580645,5823.709677419354,5076.258064516129,6725.8387096774195,5470.58064516129,4396.1612903225805
0,202109,17,8226215.066666668,6457.966666666667,4255.6,55162.53333333333,3545.0333333333333,5778.5,2009.1999999999998,3363.4666666666667,515951.0333333333,22120.266666666666,10281.233333333334,14644.566666666668,6431.133333333333,6321.933333333333,7928.533333333333,6603.200000000001,4404.866666666668
0,202109,3,8208077.600000001,7448.7,4874.400000000001,54626.8,4024.2999999999997,6247.5,2252.7999999999997,3409.2,512146.30000000005,22650.399999999998,10598.1,15218.099999999999,7228.2,7407.4,8918.8,7560.8,4671.8
0,202107,12,8205411.64516129,6075.225806451614,3660.774193548387,53722.67741935483,2540.7096774193546,5175.548387096774,1812.3548387096778,3085.8387096774195,506162.5806451613,21411.774193548386,9339.935483870968,12387.41935483871,5587.548387096775,5110.193548387097,6980.580645161291,5893.322580645162,4828.25806451613
0,202107,13,8207105.032258063,6084.161290322581,3666.838709677419,53696.48387096774,2549.9354838709673,5200.677419354838,1819.9677419354841,3098.741935483871,505694.12903225806,21504.83870967742,9360.09677419355,12414.870967741936,5616.677419354839,5123.709677419354,7003.129032258064,5931.516129032258,4832.612903225807
0,202109,16,8224919.533333332,6528.733333333334,4299.8,55124.26666666666,3579.266666666667,5812.0,2026.5999999999997,3366.7333333333336,515679.2666666666,22158.13333333333,10303.866666666669,14685.533333333335,6488.0666666666675,6399.466666666667,7999.266666666666,6671.599999999999,4423.933333333333
0,202109,2,8206782.066666668,7519.466666666667,4918.599999999999,54588.53333333333,4058.5333333333333,6280.999999999999,2270.1999999999994,3412.4666666666667,511874.5333333333,22688.26666666667,10620.733333333334,15259.066666666668,7285.133333333334,7484.933333333333,8989.533333333333,7629.200000000001,4690.866666666668
0,202110,23,8158227.806451614,5673.032258064515,3491.806451612903,58141.032258064515,2873.709677419355,5090.741935483871,1752.5806451612907,3220.8387096774195,544552.5161290322,19996.483870967742,9964.741935483871,13437.580645161292,5829.741935483871,5065.451612903225,6712.967741935485,5459.516129032258,4407.032258064517
0,202103,9,8052844.419354839,4934.064516129032,3150.1935483870966,56426.80645161291,2443.774193548387,4664.1290322580635,1324.9677419354841,3005.161290322581,538337.7096774194,18069.387096774193,8929.645161290324,11688.677419354839,4998.387096774193,4365.193548387097,5570.483870967742,4783.225806451614,3716.8064516129034
0,202110,3,8231992.322580647,5555.612903225806,3656.3225806451615,55983.6129032258,3070.4838709677415,5310.096774193549,1779.032258064516,3307.9354838709673,522753.80645161285,21415.1935483871,9984.096774193547,14024.032258064515,5709.096774193547,5281.580645161291,6970.387096774193,5680.806451612903,4189.612903225807
0,202112,26,8285724.29032258,7098.870967741936,4548.322580645161,53704.22580645161,3710.516129032258,5493.774193548386,2324.9354838709683,3236.161290322581,501688.4193548388,20533.354838709678,9843.16129032258,13812.258064516129,6453.870967741936,6281.0,7733.129032258064,7468.709677419355,5006.677419354839
0,202112,1,8258805.741935484,6143.225806451612,3599.935483870968,55870.354838709674,3033.0967741935488,5327.645161290323,1959.6129032258066,3161.9677419354834,520100.51612903224,18380.129032258064,8968.967741935485,12823.548387096775,5573.225806451614,4831.0,6288.774193548387,5862.258064516129,4655.064516129032
0,202105,16,8093190.322580646,5553.806451612903,3327.0967741935488,56226.61290322581,2648.6451612903224,4999.709677419354,1586.8709677419354,3367.193548387097,535610.0322580645,19587.25806451613,9390.806451612902,13041.903225806453,5451.354838709677,4805.1612903225805,6508.677419354839,5354.41935483871,4277.419354838709
